X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,magnitude
2.929293,2.7070708,0.0008215681,-0.016227037,-37.083214,-204.6643,30.124195,0.016247822
2.929293,2.7474747,0.0008067675,-0.016692251,-39.802494,-207.92476,31.14121,0.016711736
2.929293,2.7878788,0.0007869378,-0.017162643,-42.697056,-211.19138,32.226414,0.017180676
2.929293,2.8282828,0.0007620044,-0.017637927,-45.78026,-214.46799,33.38709,0.01765438
2.929293,2.868687,0.00073166937,-0.01811779,-49.06668,-217.76297,34.629623,0.018132556
2.929293,2.909091,0.00069593266,-0.018602256,-52.57034,-221.08432,35.961132,0.018615268
2.929293,2.9494948,0.0006544553,-0.01909113,-56.30792,-224.4434,37.38621,0.019102344
2.929293,2.989899,0.00060724095,-0.019584317,-60.295742,-227.85365,38.911354,0.019593729
2.929293,3.030303,0.00055387616,-0.020081457,-64.54961,-231.32808,40.539646,0.020089094
2.929293,3.070707,0.00049440935,-0.020582639,-69.08773,-234.88483,42.273613,0.020588577
2.929293,3.1111112,0.0004283525,-0.021087736,-73.92636,-238.54103,44.112667,0.021092087
2.929293,3.1515152,0.00035542622,-0.0215967,-79.080635,-242.31403,46.0544,0.021599624
2.929293,3.191919,0.00027533993,-0.022109505,-84.567276,-246.22502,48.092297,0.022111218
2.929293,3.2323232,0.00018741563,-0.022626072,-90.39959,-250.2917,50.215458,0.022626847
2.929293,3.2727273,9.104237e-05,-0.023146614,-96.58916,-254.53467,52.408752,0.023146793
2.929293,3.3131313,-1.4755875e-05,-0.023671009,-103.14593,-258.96777,54.64929,0.023671014
2.929293,3.3535354,-0.00013098493,-0.024199486,-110.07579,-263.6073,56.909267,0.02419984
2.929293,3.3939395,-0.00025900826,-0.024732102,-117.38374,-268.4666,59.15224,0.024733458
2.929293,3.4343433,-0.00040065125,-0.025269002,-125.06771,-273.5495,61.333363,0.025272178
2.929293,3.4747474,-0.0005578883,-0.025810465,-133.12514,-278.8599,63.396626,0.025816493
2.929293,3.5151515,-0.0007334091,-0.026356455,-141.5502,-284.3948,65.27698,0.026366659
2.929293,3.5555556,-0.0009300932,-0.026907325,-150.33623,-290.14694,66.89934,0.026923396
2.929293,3.5959597,-0.0011516884,-0.027463041,-159.47081,-296.09744,68.174446,0.02748718
2.929293,3.6363637,-0.0014023446,-0.028023887,-168.94803,-302.22873,69.00513,0.028058954
2.929293,3.6767676,-0.0016870834,-0.028589785,-178.76173,-308.51047,69.27855,0.02863952
2.929293,3.7171717,-0.002011735,-0.029160712,-188.91586,-314.91525,68.87531,0.029230021
2.929293,3.7575758,-0.002382744,-0.029736608,-199.42603,-321.40823,67.66557,0.029831918
2.929293,3.7979798,-0.0028076582,-0.030317288,-210.3228,-327.95526,65.51181,0.030447017
2.929293,3.838384,-0.0032948032,-0.030902337,-221.66225,-334.5271,62.27146,0.031077487
2.929293,3.878788,-0.0038533174,-0.03149134,-233.53535,-341.1029,57.803883,0.03172621
2.929293,3.9191918,-0.0044934526,-0.032083638,-246.06828,-347.6698,51.96884,0.032396775
2.929293,3.959596,-0.00522596,-0.032678463,-259.4459,-354.24033,44.639503,0.033093695
2.929293,4.0,-0.006062757,-0.03327475,-273.90735,-360.84686,35.70088,0.033822566
2.979798,0.04040404,0.00030990317,5.8732927e-05,-0.38502055,-11.739126,4.4911075,0.0003154196
2.979798,0.08080808,0.00031014904,2.7321279e-05,-0.79243195,-14.410587,4.7275996,0.0003113501
2.979798,0.121212125,0.0003116466,-1.0283664e-05,-1.1061811,-17.041061,4.938496,0.00031181623
2.979798,0.16161616,0.0003140457,-5.396083e-05,-1.331328,-19.633718,5.1247377,0.0003186479
2.979798,0.2020202,0.00031736493,-0.00010374747,-1.4730296,-22.192024,5.2878313,0.00033389224
2.979798,0.24242425,0.00032116473,-0.00015967153,-1.536098,-24.719238,5.4291387,0.00035866667
2.979798,0.28282827,0.00032536313,-0.00022163987,-1.5265028,-27.219105,5.550738,0.00039368184
2.979798,0.32323232,0.000329867,-0.00028987415,-1.4503757,-29.69597,5.6545877,0.0004391347
2.979798,0.36363637,0.0003344454,-0.00036425889,-1.3140799,-32.15357,5.742987,0.0004945081
2.979798,0.4040404,0.00033899024,-0.00044474937,-1.1239172,-34.595882,5.8186884,0.0005592105
2.979798,0.44444445,0.00034334138,-0.0005314406,-0.8866179,-37.02758,5.8838406,0.0006327025
2.979798,0.4848485,0.00034745038,-0.00062439404,-0.6096945,-39.45294,5.9416814,0.0007145556
2.979798,0.5252525,0.0003510937,-0.00072365254,-0.29945824,-41.87605,5.9948997,0.0008043257
2.979798,0.56565654,0.0003543906,-0.0008290615,0.037075482,-44.301285,6.046477,0.00090162945
2.979798,0.6060606,0.00035729632,-0.00094087794,0.3921478,-46.733482,6.0992794,0.0010064353
2.979798,0.64646465,0.00035971776,-0.001059046,0.75969726,-49.176018,6.1562257,0.0011184701
2.979798,0.68686867,0.00036167726,-0.0011835564,1.132106,-51.6331,6.220295,0.0012375849
2.979798,0.72727275,0.00036309287,-0.0013145208,1.5027214,-54.108437,6.294155,0.0013637453
2.979798,0.7676768,0.00036419928,-0.0014520064,1.8651782,-56.605812,6.3805413,0.0014969849
2.979798,0.8080808,0.0003649071,-0.0015959535,2.2130373,-59.128014,6.4819155,0.0016371391
2.979798,0.8484849,0.00036532804,-0.00174658,2.5405393,-61.678093,6.600855,0.0017843783
2.979798,0.8888889,0.0003655739,-0.0019037053,2.8418915,-64.25832,6.7391577,0.0019384886
2.979798,0.9292929,0.00036568195,-0.0020675603,3.1118083,-66.87105,6.8989778,0.0020996497
2.979798,0.969697,0.00036585703,-0.0022380725,3.345803,-69.51732,7.081898,0.0022677786
2.979798,1.010101,0.00036624447,-0.0024154335,3.5386338,-72.19953,7.289486,0.002443042
2.979798,1.050505,0.0003668107,-0.0025994815,3.6874263,-74.91719,7.522715,0.0026252342
2.979798,1.0909091,0.0003678389,-0.0027903523,3.7881064,-77.67087,7.7825527,0.0028144931
2.979798,1.1313131,0.00036950782,-0.0029882286,3.8382263,-80.4612,8.069597,0.0030109875
2.979798,1.1717172,0.0003717877,-0.0031929016,3.8351605,-83.28622,8.384023,0.0032144745
2.979798,1.2121212,0.0003750138,-0.0034046154,3.777515,-86.14625,8.726126,0.0034252068
2.979798,1.2525252,0.0003791973,-0.0036231913,3.6635935,-89.03881,9.095523,0.0036429802
2.979798,1.2929293,0.00038443133,-0.0038488004,3.4921439,-91.96278,9.4917,0.003867952
2.979798,1.3333334,0.00039097667,-0.0040813684,3.2638009,-94.91551,9.91382,0.0041000526
2.979798,1.3737373,0.00039893016,-0.004320938,2.9778526,-97.89508,10.361335,0.0043393145
2.979798,1.4141414,0.00040828437,-0.0045675635,2.63496,-100.89925,10.832554,0.004585775
2.979798,1.4545455,0.0004191734,-0.004821129,2.235641,-103.9245,11.3266325,0.0048393174
2.979798,1.4949495,0.00043172017,-0.0050817244,1.7811409,-106.9686,11.841679,0.00510003
2.979798,1.5353535,0.00044596568,-0.0053493045,1.2723097,-110.02961,12.376614,0.005367862
2.979798,1.5757576,0.0004618019,-0.005623741,0.71121925,-113.10268,12.929349,0.00564267
2.979798,1.6161616,0.0004794337,-0.005905226,0.098930635,-116.18666,13.498682,0.005924656
2.979798,1.6565657,0.00049866363,-0.006193595,-0.56383073,-119.2791,14.082508,0.006213637
2.979798,1.6969697,0.0005194284,-0.0064888243,-1.2746403,-122.377464,14.679262,0.006509581
2.979798,1.7373737,0.00054183975,-0.006790817,-2.033028,-125.47926,15.2876835,0.0068123993
2.979798,1.7777778,0.0005657114,-0.007099673,-2.8374555,-128.58313,15.906023,0.007122176
2.979798,1.8181819,0.0005908869,-0.0074152276,-3.687191,-131.6874,16.532854,0.0074387332
2.979798,1.8585858,0.0006171949,-0.0077374913,-4.5825233,-134.79105,17.16715,0.007762068
2.979798,1.8989899,0.0006445497,-0.008066323,-5.5225725,-137.89244,17.80802,0.008092034
2.979798,1.939394,0.00067261234,-0.008401845,-6.508621,-140.99237,18.454432,0.0084287245
2.979798,1.979798,0.00070136413,-0.008743877,-7.5406837,-144.08905,19.106264,0.008771961
2.979798,2.020202,0.00073033944,-0.009092357,-8.620707,-147.18283,19.763033,0.0091216415
2.979798,2.060606,0.00075948983,-0.009447282,-9.750651,-150.27332,20.424616,0.009477762
2.979798,2.10101,0.0007882342,-0.0098085385,-10.932399,-153.35991,21.091692,0.00984016
2.979798,2.1414142,0.0008166842,-0.010176113,-12.168811,-156.44316,21.764593,0.010208832
2.979798,2.1818182,0.00084412843,-0.010549875,-13.464083,-159.52325,22.44475,0.010583592
2.979798,2.2222223,0.0008704327,-0.01092983,-14.821434,-162.59906,23.133179,0.0109644355
2.979798,2.2626262,0.0008952543,-0.011315841,-16.24541,-165.67119,23.831455,0.0113512
2.979798,2.3030303,0.0009182431,-0.011707863,-17.741419,-168.7381,24.541412,0.011743817
2.979798,2.3434343,0.0009390004,-0.012105711,-19.314383,-171.79965,25.265987,0.012142073
2.979798,2.3838384,0.0009571463,-0.012509454,-20.970367,-174.85434,26.007162,0.012546018
2.979798,2.4242425,0.0009725243,-0.012918804,-22.71595,-177.90123,26.768393,0.012955358
2.979798,2.4646466,0.0009845905,-0.013333835,-24.557686,-180.9392,27.55316,0.013370138
2.979798,2.5050504,0.0009931065,-0.013754247,-26.502422,-183.9655,28.365173,0.013790053
2.979798,2.5454545,0.0009977333,-0.014179952,-28.558708,-186.97963,29.208569,0.01421501
2.979798,2.5858586,0.0009982325,-0.014610821,-30.734026,-189.98003,30.087982,0.014644882
2.979798,2.6262627,0.000994157,-0.015046667,-33.037914,-192.96535,31.007755,0.015079475
2.979798,2.6666667,0.0009853281,-0.015487347,-35.479126,-195.93527,31.973902,0.015518659
2.979798,2.7070708,0.0009714514,-0.015932672,-38.068615,-198.89009,32.991535,0.01596226
2.979798,2.7474747,0.00095235184,-0.016382307,-40.81542,-201.82933,34.066673,0.016409965
2.979798,2.7878788,0.0009276457,-0.016836233,-43.732246,-204.7567,35.204483,0.01686177
2.979798,2.8282828,0.00089733675,-0.01729418,-46.831345,-207.67537,36.41175,0.017317444
2.979798,2.868687,0.00086095557,-0.017755847,-50.12396,-210.58847,37.693676,0.017776709
2.979798,2.909091,0.00081860647,-0.018221173,-53.625175,-213.50533,39.057186,0.018239552
2.979798,2.9494948,0.0007698573,-0.018689767,-57.347248,-216.4317,40.505993,0.018705616
2.979798,2.989899,0.000714574,-0.019161627,-61.306915,-219.38002,42.04511,0.019174946
2.979798,3.030303,0.0006525032,-0.019636422,-65.517494,-222.36133,43.677658,0.019647261
2.979798,3.070707,0.00058348477,-0.020114012,-69.993225,-225.38924,45.405663,0.020122474
2.979798,3.1111112,0.0005071871,-0.02059422,-74.74961,-228.47958,47.22909,0.020600464
2.979798,3.1515152,0.00042329356,-0.021077015,-79.80042,-231.65036,49.14512,0.021081265
2.979798,3.191919,0.0003312491,-0.021562193,-85.15596,-234.9165,51.146652,0.021564737
2.979798,3.2323232,0.00023056194,-0.02204974,-90.830124,-238.29765,53.224796,0.022050945
2.979798,3.2727273,0.00012051687,-0.02253956,-96.82978,-241.81017,55.364655,0.022539882
2.979798,3.3131313,3.6135316e-07,-0.023031697,-103.1617,-245.47319,57.54628,0.023031697
2.979798,3.3535354,-0.00013107434,-0.023526236,-109.82699,-249.29903,59.74195,0.023526601
2.979798,3.3939395,-0.00027531013,-0.024023123,-116.82382,-253.29877,61.916626,0.0240247
2.979798,3.4343433,-0.000433892,-0.024522584,-124.146965,-257.48242,64.02879,0.024526423
2.979798,3.4747474,-0.0006088652,-0.025024593,-131.78398,-261.8521,66.0251,0.025031999
2.979798,3.5151515,-0.00080273673,-0.02552944,-139.71935,-266.40588,67.84264,0.025542058
2.979798,3.5555556,-0.0010186322,-0.026037179,-147.9308,-271.13425,69.406845,0.026057096
2.979798,3.5959597,-0.0012600198,-0.026547916,-156.39474,-276.02274,70.632965,0.026577802
2.979798,3.6363637,-0.0015311874,-0.027061757,-165.08209,-281.04694,71.42268,0.02710504
2.979798,3.6767676,-0.0018370561,-0.027578838,-173.96518,-286.17905,71.66496,0.027639953
2.979798,3.7171717,-0.002183538,-0.028099254,-183.01637,-291.3812,71.23768,0.028183965
2.979798,3.7575758,-0.0025769882,-0.02862278,-192.21574,-296.6141,70.008934,0.028738553
2.979798,3.7979798,-0.00302523,-0.02914944,-201.55339,-301.83377,67.835915,0.029306004
2.979798,3.838384,-0.003536459,-0.029678866,-211.03325,-306.9932,64.56984,0.029888822
2.979798,3.878788,-0.0041203164,-0.030210897,-220.68803,-312.05627,60.05783,0.030490577
2.979798,3.9191918,-0.004787091,-0.030744843,-230.5788,-316.986,54.14759,0.031115295
2.979798,3.959596,-0.0055483766,-0.031280164,-240.81279,-321.7646,46.692585,0.03176843
2.979798,4.0,-0.006416265,-0.031815983,-251.54713,-326.39398,37.557514,0.032456513
3.030303,0.04040404,0.00032406673,9.811483e-05,-0.38790733,-11.576702,4.6875296,0.00033859382
3.030303,0.08080808,0.00032656267,6.708503e-05,-0.77817583,-14.220045,4.9583893,0.00033338202
3.030303,0.121212125,0.0003304705,3.0035153e-05,-1.0766522,-16.823158,5.203202,0.0003318326
3.030303,0.16161616,0.00033565983,-1.3092533e-05,-1.28714,-19.388638,5.4228477,0.00033591507
3.030303,0.2020202,0.0003418289,-6.228872e-05,-1.4157096,-21.920317,5.6185784,0.00034745777
3.030303,0.24242425,0.00034879148,-0.00011758879,-1.4665358,-24.421312,5.791871,0.00036807964
3.030303,0.28282827,0.0003563799,-0.00017894432,-1.4458423,-26.8953,5.944663,0.00039878278
3.030303,0.32323232,0.00036440417,-0.0002464205,-1.3586004,-29.345863,6.0788903,0.00043990166
3.030303,0.36363637,0.00037258118,-0.00031998754,-1.2123116,-31.777658,6.1967044,0.0004911301
3.030303,0.4040404,0.00038088113,-0.00039965846,-1.0123196,-34.193974,6.3008437,0.00055208453
3.030303,0.44444445,0.00038913265,-0.00048553944,-0.76606935,-36.60008,6.3936896,0.0006222321
3.030303,0.4848485,0.00039726123,-0.0005774982,-0.4796994,-38.999367,6.478203,0.0007009427
3.030303,0.5252525,0.0004051216,-0.0006757248,-0.16023001,-41.396698,6.556979,0.00078786263
3.030303,0.56565654,0.0004125908,-0.00078011863,0.18493077,-43.796074,6.633186,0.0008825057
3.030303,0.6060606,0.00041977316,-0.0008907616,0.5488249,-46.201836,6.7099,0.0009847161
3.030303,0.64646465,0.00042656437,-0.0010077693,0.9254212,-48.618103,6.7898273,0.001094329
3.030303,0.68686867,0.00043284893,-0.0011311118,1.3063679,-51.04888,6.876076,0.0012111036
3.030303,0.72727275,0.00043869764,-0.001260791,1.685545,-53.49812,6.971159,0.0013349343
3.030303,0.7676768,0.00044412538,-0.0013969336,2.0563803,-55.968937,7.0782137,0.0014658344
3.030303,0.8080808,0.00044922158,-0.0015394893,2.4122787,-58.4647,7.1998644,0.0016036917
3.030303,0.8484849,0.00045400858,-0.0016886406,2.747639,-60.988144,7.3383374,0.0017486082
3.030303,0.8888889,0.00045855343,-0.0018442962,3.056107,-63.541866,7.4959908,0.0019004473
3.030303,0.9292929,0.000462953,-0.002006555,3.332562,-66.12796,7.674968,0.002059269
3.030303,0.969697,0.00046723336,-0.0021754615,3.5718257,-68.74764,7.8769207,0.0022250707
3.030303,1.010101,0.0004717596,-0.0023511145,3.7698011,-71.40293,8.103536,0.0023979775
3.030303,1.050505,0.00047633052,-0.0025334656,3.9218845,-74.093575,8.35601,0.0025778555
3.030303,1.0909091,0.00048131868,-0.002722606,4.0248213,-76.8203,8.635531,0.0027648238
3.030303,1.1313131,0.0004867427,-0.0029184893,4.075166,-79.582535,8.942709,0.0029588002
3.030303,1.1717172,0.00049271807,-0.0031212848,4.0706763,-82.37985,9.27792,0.0031599351
3.030303,1.2121212,0.00049944595,-0.003330933,4.009374,-85.21079,9.6416445,0.0033681686
3.030303,1.2525252,0.0005069487,-0.0035474338,3.88968,-88.07337,10.033496,0.0035834736
3.030303,1.2929293,0.00051566586,-0.003770819,3.7104597,-90.966255,10.453421,0.003805915
3.030303,1.3333334,0.00052526966,-0.0040011946,3.4713335,-93.886536,10.900279,0.0040355255
3.030303,1.3737373,0.0005362183,-0.004238408,3.1719425,-96.83179,11.373904,0.0042721927
3.030303,1.4141414,0.00054845586,-0.0044825766,2.8130655,-99.79864,11.87292,0.0045160046
3.030303,1.4545455,0.0005620457,-0.004733585,2.3947525,-102.78436,12.396151,0.0047668354
3.030303,1.4949495,0.00057716295,-0.004991494,1.9184685,-105.78575,12.942363,0.0050247516
3.030303,1.5353535,0.0005937554,-0.005256217,1.3849415,-108.79927,13.509839,0.005289647
3.030303,1.5757576,0.00061183795,-0.0055277776,0.79589796,-111.82124,14.097128,0.005561535
3.030303,1.6161616,0.00063148513,-0.0058060586,0.1529563,-114.84864,14.702726,0.0058402987
3.030303,1.6565657,0.0006526746,-0.0060910583,-0.54282224,-117.87912,15.324811,0.0061259265
3.030303,1.6969697,0.00067535415,-0.0063827615,-1.2892078,-120.90862,15.9618225,0.0064183916
3.030303,1.7373737,0.00069929287,-0.0066810697,-2.0856767,-123.935646,16.612083,0.006717567
3.030303,1.7777778,0.00072463974,-0.006985953,-2.930402,-126.95703,17.274227,0.007023435
3.030303,1.8181819,0.00075122714,-0.0072973166,-3.8222551,-129.9707,17.94685,0.007335882
3.030303,1.8585858,0.0007787831,-0.0076150373,-4.7611094,-132.97491,18.628872,0.0076547563
3.030303,1.8989899,0.0008070655,-0.0079391375,-5.746869,-135.96867,19.318897,0.007980054
3.030303,1.939394,0.00083616003,-0.008269511,-6.7785416,-138.95024,20.016554,0.008311677
3.030303,1.979798,0.0008655898,-0.008606086,-7.8582754,-141.91946,20.720871,0.008649507
3.030303,2.020202,0.0008952357,-0.008948727,-8.985528,-144.87537,21.431793,0.008993395
3.030303,2.060606,0.0009246841,-0.009297393,-10.163004,-147.81763,22.14921,0.009343263
3.030303,2.10101,0.00095378235,-0.009652035,-11.392733,-150.74617,22.872803,0.009699046
3.030303,2.1414142,0.00098221,-0.01001247,-12.676883,-153.6607,23.604284,0.010060532
3.030303,2.1818182,0.0010096654,-0.010378677,-14.019082,-156.56157,24.343336,0.010427673
3.030303,2.2222223,0.0010356195,-0.01075051,-15.422694,-159.44821,25.091574,0.010800276
3.030303,2.2626262,0.0010598786,-0.011127856,-16.89194,-162.31996,25.850414,0.011178217
3.030303,2.3030303,0.0010820813,-0.011510696,-18.432228,-165.17738,26.621634,0.011561446
3.030303,2.3434343,0.0011018403,-0.011898886,-20.048187,-168.01917,27.407251,0.0119497925
3.030303,2.3838384,0.0011187457,-0.012292245,-21.746391,-170.8453,28.20973,0.012343051
3.030303,2.4242425,0.0011325367,-0.012690654,-23.531588,-173.65318,29.031778,0.012741088
3.030303,2.4646466,0.0011427142,-0.01309406,-25.41125,-176.44304,29.876558,0.013143828
3.030303,2.5050504,0.0011490695,-0.013502223,-27.392374,-179.21231,30.747412,0.013551029
3.030303,2.5454545,0.0011510886,-0.013915025,-29.482256,-181.95941,31.647627,0.013962555
3.030303,2.5858586,0.0011485815,-0.014332291,-31.68761,-184.68225,32.58168,0.01437824
3.030303,2.6262627,0.0011411719,-0.014753742,-34.018585,-187.37993,33.553608,0.01479781
3.030303,2.6666667,0.0011285804,-0.0151793435,-36.483177,-190.05112,34.56782,0.015221241
3.030303,2.7070708,0.0011103973,-0.015608724,-39.09014,-192.69318,35.62892,0.015648171
3.030303,2.7474747,0.0010864399,-0.016041745,-41.848877,-195.30711,36.742474,0.016078493
3.030303,2.7878788,0.0010564663,-0.016478177,-44.770702,-197.89282,37.913223,0.01651201
3.030303,2.8282828,0.0010202713,-0.016917773,-47.865364,-200.45253,39.145847,0.01694851
3.030303,2.868687,0.0009774938,-0.017360225,-51.145332,-202.98827,40.445984,0.017387724
3.030303,2.909091,0.0009279214,-0.017805308,-54.62106,-205.50449,41.81791,0.01782947
3.030303,2.9494948,0.00087135285,-0.018252786,-58.30555,-208.00699,43.266193,0.018273573
3.030303,2.989899,0.00080755726,-0.018702522,-62.2109,-210.50377,44.794094,0.018719949
3.030303,3.030303,0.00073632225,-0.019154027,-66.34926,-213.00316,46.4051,0.019168174
3.030303,3.070707,0.00065740943,-0.019607216,-70.734566,-215.5179,48.10021,0.019618234
3.030303,3.1111112,0.00057034567,-0.020061877,-75.37761,-218.05939,49.87786,0.020069981
3.030303,3.1515152,0.00047488883,-0.02051783,-80.290215,-220.64246,51.73664,0.020523325
3.030303,3.191919,0.00037059933,-0.020974755,-85.48181,-223.28165,53.670357,0.02097803
3.030303,3.2323232,0.00025684386,-0.02143275,-90.96022,-225.99376,55.66868,0.021434288
3.030303,3.2727273,0.00013298541,-0.021891586,-96.73142,-228.79501,57.71918,0.02189199
3.030303,3.3131313,-1.9781291e-06,-0.022351127,-102.79756,-231.6992,59.80098,0.022351127
3.030303,3.3535354,-0.00014892966,-0.02281148,-109.156525,-234.72124,61.890633,0.022811966
3.030303,3.3939395,-0.0003092438,-0.023272518,-115.80321,-237.8733,63.954956,0.023274573
3.030303,3.4343433,-0.00048483908,-0.023734286,-122.72373,-241.16057,65.95291,0.023739237
3.030303,3.4747474,-0.0006773956,-0.024196927,-129.90251,-244.58983,67.834885,0.024206406
3.030303,3.5151515,-0.00088946894,-0.024660502,-137.3132,-248.1573,69.54158,0.024676537
3.030303,3.5555556,-0.0011240542,-0.025125057,-144.92528,-251.85532,71.00033,0.02515019
3.030303,3.5959597,-0.0013845675,-0.025590718,-152.70169,-255.66837,72.12997,0.025628146
3.030303,3.6363637,-0.0016753115,-0.026057642,-160.596,-259.5714,72.83322,0.02611144
3.030303,3.6767676,-0.0020010583,-0.026525859,-168.56226,-263.5357,73.00275,0.026601229
3.030303,3.7171717,-0.0023675412,-0.026995506,-176.54808,-267.52084,72.516365,0.027099125
3.030303,3.7575758,-0.0027812682,-0.02746638,-184.50293,-271.48065,71.2425,0.027606836
3.030303,3.7979798,-0.0032498129,-0.02793866,-192.37828,-275.36264,69.034584,0.028127033
3.030303,3.838384,-0.00378168,-0.028412055,-200.13676,-279.11124,65.73992,0.028662624
3.030303,3.878788,-0.004386235,-0.028886367,-207.75589,-282.67032,61.199112,0.029217482
3.030303,3.9191918,-0.0050742254,-0.029361226,-215.23903,-285.98892,55.248863,0.029796466
3.030303,3.959596,-0.005857181,-0.029835962,-222.61983,-289.02057,47.729225,0.030405447
3.030303,4.0,-0.0067478493,-0.030310042,-229.97871,-291.73917,38.485435,0.031052088
3.0808082,0.04040404,0.0003379248,0.00013643876,-0.36364606,-11.401537,4.8618164,0.0003644293
3.0808082,0.08080808,0.0003427565,0.00010582991,-0.73892474,-14.014675,5.1664352,0.00035872273
3.0808082,0.121212125,0.000349205,6.9273636e-05,-1.0238758,-16.587906,5.444526,0.00035600978
3.0808082,0.16161616,0.00035709515,2.6710331e-05,-1.2225724,-19.123894,5.697062,0.00035809272
3.0808082,0.2020202,0.00036624447,-2.1958724e-05,-1.3399854,-21.626394,5.924985,0.00036690215
3.0808082,0.24242425,0.00037628785,-7.6547265e-05,-1.3812846,-24.09835,6.130106,0.00038399483
3.0808082,0.28282827,0.00038713962,-0.00013713352,-1.3516876,-26.54336,6.3137007,0.00041071
3.0808082,0.32323232,0.0003985949,-0.00020384043,-1.2570353,-28.965458,6.4781194,0.00044769276
3.0808082,0.36363637,0.0004104562,-0.00027649477,-1.1031102,-31.368103,6.6253996,0.0004948976
3.0808082,0.4040404,0.00042255223,-0.0003552623,-0.89664704,-33.7559,6.758046,0.0005520522
3.0808082,0.44444445,0.0004347898,-0.0004401412,-0.64334637,-36.132565,6.8786545,0.0006186812
3.0808082,0.4848485,0.00044688955,-0.00053108484,-0.3515043,-38.50296,6.989822,0.0006940903
3.0808082,0.5252525,0.00045887753,-0.000628151,-0.026289154,-40.870712,7.094626,0.0007779089
3.0808082,0.56565654,0.0004705824,-0.00073138997,0.32461742,-43.24063,7.1959248,0.00086970057
3.0808082,0.6060606,0.0004819855,-0.00084087625,0.69416326,-45.61663,7.2968264,0.0009692176
3.0808082,0.64646465,0.0004930347,-0.0009564664,1.075498,-48.002914,7.400127,0.0010760628
3.0808082,0.68686867,0.0005036555,-0.0010784529,1.4614062,-50.403687,7.5087943,0.0011902645
3.0808082,0.72727275,0.0005138926,-0.0012067389,1.8459227,-52.822502,7.6260133,0.0013116037
3.0808082,0.7676768,0.00052374974,-0.0013412721,2.2215803,-55.26241,7.7545633,0.0014399044
3.0808082,0.8080808,0.0005331896,-0.0014822781,2.5820122,-57.727516,7.8970017,0.0015752586
3.0808082,0.8484849,0.00054226443,-0.0016297288,2.921224,-60.220028,8.055767,0.0017175758
3.0808082,0.8888889,0.00055110827,-0.001783669,3.233591,-62.742733,8.233556,0.0018668678
3.0808082,0.9292929,0.00055972114,-0.0019441135,3.5133169,-65.29714,8.432218,0.0020230832
3.0808082,0.969697,0.0005682595,-0.0021111704,3.75475,-67.88597,8.654014,0.0021863119
3.0808082,1.010101,0.00057674944,-0.0022848137,3.9536254,-70.5092,8.900384,0.0023564834
3.0808082,1.050505,0.0005853288,-0.0024651121,4.1059804,-73.16781,9.172956,0.0025336512
3.0808082,1.0909091,0.0005941726,-0.0026521385,4.2075844,-75.862335,9.472567,0.0027178815
3.0808082,1.1313131,0.00060336664,-0.00284593,4.255226,-78.59216,9.800582,0.002909187
3.0808082,1.1717172,0.00061297417,-0.0030463748,4.2465186,-81.35565,10.157271,0.0031074325
3.0808082,1.2121212,0.00062322244,-0.0032536834,4.178459,-84.15287,10.542943,0.003312833
3.0808082,1.2525252,0.00063417107,-0.0034676977,4.0500674,-86.98052,10.95788,0.0035252091
3.0808082,1.2929293,0.00064601377,-0.0036886,3.8599303,-89.83731,11.401659,0.0037447433
3.0808082,1.3333334,0.0006587878,-0.003916243,3.6072104,-92.719574,11.873801,0.003971267
3.0808082,1.3737373,0.00067249313,-0.0041507,3.2915325,-95.62518,12.373726,0.004204825
3.0808082,1.4141414,0.00068749115,-0.0043919273,2.9142962,-98.549675,12.900408,0.00444541
3.0808082,1.4545455,0.0007036738,-0.004639931,2.4739342,-101.491135,13.452705,0.0046929857
3.0808082,1.4949495,0.00072119385,-0.0048946496,1.973542,-104.44383,14.029624,0.0049474956
3.0808082,1.5353535,0.00073998794,-0.0051560923,1.4126059,-107.40533,14.629384,0.005208922
3.0808082,1.5757576,0.00076026097,-0.0054241754,0.7935943,-110.37129,15.250467,0.005477196
3.0808082,1.6161616,0.00078177825,-0.0056988634,0.117527984,-113.33754,15.89137,0.005752236
3.0808082,1.6565657,0.0008047186,-0.0059800465,-0.6133632,-116.30053,16.55058,0.006033948
3.0808082,1.6969697,0.0008289106,-0.0062676575,-1.3984144,-119.257706,17.22622,0.0063222325
3.0808082,1.7373737,0.0008544326,-0.0065616947,-2.235033,-122.2041,17.917076,0.0066170907
3.0808082,1.7777778,0.0008809306,-0.006862022,-3.1222522,-125.13763,18.621035,0.0069183367
3.0808082,1.8181819,0.0009085871,-0.0071686003,-4.0589232,-128.05617,19.337032,0.0072259502
3.0808082,1.8585858,0.00093703344,-0.007481208,-5.043642,-130.95587,20.063816,0.007539662
3.0808082,1.8989899,0.00096618757,-0.007799918,-6.0763893,-133.83572,20.800043,0.007859532
3.0808082,1.939394,0.0009958073,-0.00812453,-7.1561704,-136.694,21.54508,0.00818533
3.0808082,1.979798,0.0010256916,-0.008454936,-8.284248,-139.52928,22.297808,0.0085169235
3.0808082,2.020202,0.0010555722,-0.008791093,-9.4600525,-142.34105,23.058401,0.008854239
3.0808082,2.060606,0.0010851882,-0.009132903,-10.686698,-145.12886,23.82585,0.009197149
3.0808082,2.10101,0.0011141114,-0.009480096,-11.9643345,-147.89171,24.600674,0.009545337
